CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
824163333,Existing Customer,43,Female,5,Uneducated,Single,Less than $40K,Blue,39,3,2,4,3161.0,2424,737.0,0.617,4307,66,0.784,0.767
815756058,Existing Customer,54,Female,1,Graduate,Single,Less than $40K,Blue,49,3,2,2,2930.0,2266,664.0,0.734,4752,72,1.323,0.773
778663458,Attrited Customer,65,Male,1,High School,Married,Less than $40K,Blue,47,3,2,1,1759.0,0,1759.0,1.058,821,18,0.5,0.0
710487033,Existing Customer,44,Female,2,High School,Married,$40K - $60K,Blue,28,2,3,3,1438.3,0,1438.3,0.926,4445,78,0.773,0.0
772415808,Existing Customer,48,Female,5,Post-Graduate,Married,$40K - $60K,Blue,38,3,3,1,2926.0,716,2210.0,0.949,4219,78,0.592,0.245
717410508,Existing Customer,43,Male,3,Unknown,Married,$60K - $80K,Silver,30,4,3,4,25856.0,1281,24575.0,0.975,3303,70,0.795,0.05
790149483,Existing Customer,42,Male,3,Uneducated,Single,$40K - $60K,Blue,35,2,3,3,8566.0,1484,7082.0,0.807,4195,89,0.854,0.173
778436283,Existing Customer,41,Male,4,High School,Single,Less than $40K,Blue,21,2,3,1,3429.0,1504,1925.0,0.601,4015,76,1.0,0.439
716380683,Existing Customer,36,Female,3,High School,Married,Less than $40K,Blue,36,6,1,2,3880.0,1542,2338.0,1.015,1598,39,0.5,0.397
787617483,Existing Customer,58,Female,0,Uneducated,Single,Less than $40K,Blue,48,6,2,4,2628.0,1542,1086.0,0.93,4335,76,0.727,0.587
713884458,Existing Customer,51,Male,4,High School,Single,$80K - $120K,Blue,37,6,2,2,8783.0,2142,6641.0,0.662,4425,83,0.766,0.244
719990358,Existing Customer,36,Female,3,High School,Married,Less than $40K,Blue,28,3,1,1,1967.0,0,1967.0,0.73,4620,77,0.878,0.0
718299933,Existing Customer,42,Male,3,High School,Married,$40K - $60K,Blue,30,3,3,4,4333.0,739,3594.0,0.69,15903,100,0.754,0.171
716007708,Existing Customer,48,Male,2,Graduate,Married,$120K +,Blue,37,3,1,2,8956.0,1279,7677.0,0.864,4814,73,1.212,0.143
718416858,Existing Customer,42,Male,5,Graduate,Married,$60K - $80K,Blue,34,3,3,3,10607.0,2517,8090.0,1.197,1903,40,0.538,0.237
714503433,Attrited Customer,57,Female,2,Doctorate,Married,Less than $40K,Blue,36,1,3,3,1615.0,950,665.0,0.507,2212,43,0.387,0.588
708735183,Existing Customer,35,Female,2,High School,Married,Less than $40K,Blue,22,4,3,3,2544.0,1848,696.0,0.804,2289,49,0.441,0.726
779725833,Existing Customer,42,Male,2,Graduate,Single,$60K - $80K,Blue,26,4,3,2,11761.0,1775,9986.0,0.925,4946,73,0.698,0.151
716374308,Existing Customer,39,Male,3,Graduate,Married,$60K - $80K,Blue,33,4,3,2,3477.0,1875,1602.0,0.907,1897,50,1.083,0.539
787493808,Attrited Customer,48,Female,4,Graduate,Unknown,Less than $40K,Blue,36,5,2,2,2700.0,2480,220.0,0.686,2396,49,0.531,0.919
708773583,Existing Customer,52,Female,3,Graduate,Unknown,$40K - $60K,Blue,45,5,2,0,10859.0,1710,9149.0,0.974,3987,64,0.829,0.157
720689583,Existing Customer,50,Female,3,High School,Married,$40K - $60K,Blue,40,1,3,3,3367.0,1747,1620.0,0.769,5657,91,0.517,0.519
717828108,Existing Customer,57,Male,2,Graduate,Married,$80K - $120K,Blue,42,6,1,0,21875.0,2517,19358.0,0.409,1327,31,0.409,0.115
718958583,Attrited Customer,44,Male,4,Post-Graduate,Single,$80K - $120K,Blue,36,5,3,2,2367.0,1606,761.0,0.956,4506,59,0.639,0.678
716871633,Existing Customer,49,Male,1,Uneducated,Single,$120K +,Blue,38,2,2,3,12055.0,1858,10197.0,0.645,7222,93,0.5,0.154
713965683,Existing Customer,35,Male,3,Post-Graduate,Married,$80K - $120K,Blue,28,3,1,2,4380.0,0,4380.0,0.719,17258,121,0.704,0.0
822112383,Existing Customer,52,Male,3,College,Married,$60K - $80K,Blue,48,5,1,2,1438.3,0,1438.3,0.618,3769,73,0.659,0.0
708219108,Existing Customer,49,Male,3,College,Divorced,$80K - $120K,Blue,38,2,3,3,9959.0,1143,8816.0,0.661,7300,77,0.638,0.115
717494358,Existing Customer,58,Female,0,Graduate,Single,Less than $40K,Blue,48,2,2,5,4299.0,1334,2965.0,0.66,15068,123,0.685,0.31
719154483,Existing Customer,53,Male,2,High School,Divorced,$60K - $80K,Blue,36,5,3,2,7753.0,2100,5653.0,0.839,991,26,0.733,0.271
714199008,Attrited Customer,50,Male,2,Unknown,Married,$120K +,Blue,36,6,2,2,16081.0,492,15589.0,0.204,6100,61,0.564,0.031
715209333,Existing Customer,32,Male,0,High School,Single,$60K - $80K,Blue,36,1,1,1,6224.0,1965,4259.0,0.739,13630,124,0.699,0.316
788730933,Existing Customer,44,Female,2,Uneducated,Single,Less than $40K,Blue,20,6,3,3,2084.0,1468,616.0,1.004,1132,28,0.556,0.704
713455233,Existing Customer,48,Male,3,Graduate,Married,$80K - $120K,Blue,37,5,2,1,34516.0,1416,33100.0,0.491,4026,65,0.512,0.041
773332908,Existing Customer,48,Male,4,High School,Unknown,$60K - $80K,Blue,30,3,3,2,14670.0,1900,12770.0,0.806,4221,83,0.766,0.13
709346133,Existing Customer,55,Female,2,Uneducated,Married,Unknown,Blue,35,3,3,0,3025.0,2376,649.0,1.252,1277,23,1.875,0.785
769035933,Existing Customer,54,Female,2,Unknown,Single,Less than $40K,Blue,48,5,3,2,4597.0,1316,3281.0,0.646,3507,68,0.511,0.286
712141683,Existing Customer,48,Female,3,High School,Single,Less than $40K,Blue,28,4,2,1,2944.0,753,2191.0,0.707,3457,61,0.848,0.256
811013658,Existing Customer,41,Male,2,High School,Married,$120K +,Blue,36,4,3,2,10816.0,871,9945.0,0.606,3221,68,0.581,0.081
711830433,Existing Customer,44,Female,3,College,Single,Less than $40K,Blue,32,1,2,1,7926.0,1051,6875.0,0.729,7677,87,0.554,0.133
822170733,Attrited Customer,45,Female,4,College,Single,Less than $40K,Blue,41,6,3,2,3785.0,2517,1268.0,0.574,2401,54,0.742,0.665
815001108,Existing Customer,48,Male,2,Doctorate,Single,Less than $40K,Blue,43,3,3,2,5945.0,1685,4260.0,0.9,3598,67,0.718,0.283
711144183,Attrited Customer,55,Female,3,Graduate,Married,Unknown,Blue,45,1,3,1,2815.0,1848,967.0,0.563,2618,29,0.45,0.656
710775483,Existing Customer,53,Male,1,High School,Unknown,$40K - $60K,Blue,43,2,1,3,9060.0,0,9060.0,0.775,14305,102,0.645,0.0
715908558,Existing Customer,44,Male,0,Graduate,Unknown,$60K - $80K,Silver,36,1,1,1,29572.0,1584,27988.0,0.738,7566,88,0.6,0.054
710335983,Existing Customer,57,Female,0,High School,Divorced,Less than $40K,Blue,36,5,1,3,3532.0,869,2663.0,1.038,4297,64,0.778,0.246
714031083,Attrited Customer,46,Female,3,Graduate,Unknown,Unknown,Blue,30,3,2,1,8869.0,0,8869.0,0.413,1935,40,0.429,0.0
720783558,Existing Customer,58,Female,1,Graduate,Married,Unknown,Blue,48,2,3,1,9926.0,2216,7710.0,0.524,4937,73,0.553,0.223
715071483,Existing Customer,60,Female,1,Uneducated,Divorced,$40K - $60K,Blue,52,4,2,3,2802.0,2517,285.0,0.664,4392,81,0.723,0.898
710698233,Existing Customer,37,Male,4,Graduate,Married,$80K - $120K,Blue,28,4,1,2,10021.0,1203,8818.0,0.93,1463,40,1.0,0.12
716223708,Attrited Customer,45,Female,3,Uneducated,Single,Unknown,Blue,36,3,3,3,4028.0,710,3318.0,0.731,791,22,0.833,0.176
713227233,Existing Customer,42,Male,4,Graduate,Single,$80K - $120K,Blue,33,4,2,2,32535.0,0,32535.0,0.792,4374,79,0.795,0.0
717983058,Existing Customer,41,Female,3,Graduate,Married,$40K - $60K,Blue,29,5,1,3,1982.0,1068,914.0,0.881,3058,58,0.871,0.539
721207908,Existing Customer,47,Female,5,High School,Single,Less than $40K,Blue,37,5,2,3,1493.0,0,1493.0,0.605,4655,95,0.638,0.0
711692508,Attrited Customer,54,Female,2,Post-Graduate,Married,Less than $40K,Blue,47,3,4,3,1438.3,0,1438.3,1.053,1154,22,0.375,0.0
814483608,Attrited Customer,47,Female,4,Graduate,Divorced,Less than $40K,Blue,42,1,3,3,5798.0,2517,3281.0,0.58,1860,43,0.433,0.434
709932558,Existing Customer,39,Female,2,Uneducated,Married,Less than $40K,Blue,26,5,3,2,3471.0,2517,954.0,0.743,1771,34,0.889,0.725
714283458,Existing Customer,40,Male,2,College,Single,$80K - $120K,Blue,36,5,1,4,14544.0,0,14544.0,0.768,4064,92,0.769,0.0
780713058,Existing Customer,46,Male,3,High School,Married,$60K - $80K,Blue,35,4,3,3,14701.0,1635,13066.0,0.618,3490,69,0.533,0.111
718961208,Existing Customer,43,Female,3,College,Single,Less than $40K,Blue,32,5,3,3,4204.0,0,4204.0,1.073,3799,85,0.604,0.0
716363658,Existing Customer,51,Male,2,Doctorate,Single,$120K +,Blue,36,4,2,5,25873.0,582,25291.0,0.769,3920,84,0.647,0.022
815589558,Existing Customer,50,Male,2,Post-Graduate,Married,$80K - $120K,Blue,45,6,3,2,1867.0,1478,389.0,0.727,4097,70,0.707,0.792
814776033,Existing Customer,34,Male,2,Graduate,Single,$80K - $120K,Blue,29,3,1,3,13395.0,1678,11717.0,1.006,2650,69,0.865,0.125
715005558,Existing Customer,36,Male,2,College,Single,$80K - $120K,Blue,36,6,2,2,8374.0,2147,6227.0,1.113,2472,65,1.167,0.256
771069033,Existing Customer,56,Male,1,Unknown,Unknown,$60K - $80K,Blue,43,2,2,3,10602.0,1083,9519.0,0.656,14084,91,0.75,0.102
713732883,Existing Customer,38,Female,0,Uneducated,Single,Less than $40K,Blue,36,4,1,2,1679.0,0,1679.0,0.658,4771,81,0.761,0.0
713926308,Existing Customer,35,Female,3,Uneducated,Single,Less than $40K,Blue,36,4,2,3,2624.0,1458,1166.0,0.809,4487,61,0.743,0.556
718455633,Existing Customer,60,Female,0,Graduate,Single,Unknown,Gold,55,4,3,2,7469.0,2517,4952.0,0.656,16328,124,0.771,0.337
714549558,Attrited Customer,41,Female,2,Graduate,Married,$40K - $60K,Blue,32,3,2,2,9576.0,0,9576.0,0.817,2362,49,0.4,0.0
708917133,Existing Customer,48,Male,3,High School,Single,$80K - $120K,Blue,35,3,3,4,11851.0,0,11851.0,0.43,4498,73,0.622,0.0
714500883,Existing Customer,44,Female,3,Graduate,Married,Unknown,Blue,36,4,2,3,21242.0,819,20423.0,0.499,1283,37,0.542,0.039
717954333,Existing Customer,39,Female,2,Unknown,Single,Less than $40K,Blue,25,4,2,1,1781.0,935,846.0,0.868,5093,77,0.974,0.525
773342808,Existing Customer,46,Female,1,Unknown,Single,Less than $40K,Blue,40,6,4,3,2711.0,1793,918.0,0.681,5084,79,0.717,0.661
713764458,Existing Customer,53,Male,2,Graduate,Single,$120K +,Blue,36,5,2,3,10620.0,2090,8530.0,0.88,3453,68,0.838,0.197
708579633,Existing Customer,40,Male,4,Unknown,Divorced,$40K - $60K,Gold,28,4,2,2,23981.0,1788,22193.0,0.631,1421,34,0.308,0.075
717400533,Existing Customer,54,Female,0,High School,Married,Less than $40K,Blue,45,5,2,2,2704.0,789,1915.0,1.039,4839,92,0.769,0.292
713872833,Existing Customer,54,Female,2,Graduate,Single,$40K - $60K,Blue,41,2,1,3,10753.0,1845,8908.0,0.689,7302,80,0.702,0.172
712178883,Existing Customer,49,Female,2,College,Single,$40K - $60K,Blue,36,3,2,1,6371.0,1946,4425.0,0.582,3592,79,0.756,0.305
716625033,Attrited Customer,32,Female,1,Graduate,Single,Less than $40K,Blue,36,3,3,6,2761.0,0,2761.0,1.047,2753,43,0.654,0.0
717066408,Existing Customer,36,Male,2,Graduate,Married,$60K - $80K,Blue,36,3,1,4,5550.0,1518,4032.0,1.182,2540,62,0.771,0.274
713476758,Existing Customer,44,Male,4,Unknown,Married,$60K - $80K,Blue,32,4,1,1,10007.0,1586,8421.0,0.921,4309,77,0.711,0.158
826709658,Attrited Customer,45,Female,3,Graduate,Divorced,$40K - $60K,Blue,41,1,3,3,1477.0,0,1477.0,0.768,2214,43,0.654,0.0
778745058,Existing Customer,50,Male,3,High School,Single,$80K - $120K,Silver,41,2,2,1,34516.0,0,34516.0,0.627,15059,118,0.735,0.0
758076408,Existing Customer,50,Male,2,Unknown,Single,$40K - $60K,Blue,43,2,1,3,1857.0,1603,254.0,0.579,1590,43,1.263,0.863
719810583,Existing Customer,64,Male,0,High School,Married,Less than $40K,Blue,54,4,3,2,2140.0,1361,779.0,0.46,1280,34,1.0,0.636
779458383,Existing Customer,50,Female,3,High School,Married,Less than $40K,Blue,32,6,2,3,2590.0,2087,503.0,0.7,4248,73,0.78,0.806
798451908,Existing Customer,36,Female,2,Graduate,Married,Less than $40K,Blue,30,1,3,2,5723.0,0,5723.0,0.85,12403,120,0.69,0.0
711013983,Attrited Customer,55,Female,4,Unknown,Married,$40K - $60K,Blue,45,2,4,3,2158.0,0,2158.0,0.585,615,12,0.714,0.0
713261133,Attrited Customer,38,Male,4,Graduate,Unknown,$60K - $80K,Blue,22,5,2,3,8632.0,0,8632.0,0.395,2221,40,0.739,0.0
813240408,Existing Customer,45,Female,4,High School,Married,Unknown,Blue,39,4,3,2,24880.0,836,24044.0,0.701,1208,25,1.083,0.034
711011508,Existing Customer,43,Female,3,Graduate,Single,Less than $40K,Blue,35,1,3,2,1620.0,771,849.0,0.675,4387,91,0.655,0.476
719714658,Attrited Customer,61,Male,0,Post-Graduate,Single,$60K - $80K,Blue,43,5,3,2,12218.0,0,12218.0,1.005,5272,62,0.59,0.0
712661433,Existing Customer,49,Male,4,Uneducated,Single,$80K - $120K,Blue,30,3,2,3,34516.0,0,34516.0,1.621,1444,28,1.333,0.0
708794133,Existing Customer,46,Female,4,High School,Unknown,Less than $40K,Blue,37,3,1,4,2533.0,2136,397.0,0.757,3197,50,1.174,0.843
775198608,Existing Customer,38,Female,2,Graduate,Married,Less than $40K,Blue,32,5,3,3,4429.0,0,4429.0,1.065,1970,40,0.818,0.0
806908608,Existing Customer,46,Female,2,Unknown,Married,Less than $40K,Blue,41,5,2,3,1438.3,0,1438.3,0.691,3942,78,1.229,0.0
712479633,Attrited Customer,31,Female,1,Unknown,Single,Less than $40K,Blue,20,3,1,2,1695.0,0,1695.0,0.561,2428,43,0.593,0.0
714525633,Existing Customer,55,Female,2,Unknown,Single,Less than $40K,Blue,36,3,3,2,1886.0,1023,863.0,0.708,4233,81,0.884,0.542
781942983,Existing Customer,50,Male,1,Unknown,Single,$120K +,Blue,44,5,3,1,17827.0,0,17827.0,0.846,5010,88,0.725,0.0
713744058,Existing Customer,41,Female,3,High School,Married,Less than $40K,Blue,36,6,2,3,2359.0,1509,850.0,1.1,5232,78,0.814,0.64
755467683,Attrited Customer,48,Female,1,Graduate,Single,Less than $40K,Blue,41,6,2,4,3001.0,482,2519.0,0.814,2403,42,0.615,0.161
710710233,Existing Customer,58,Male,4,Graduate,Married,$120K +,Silver,45,4,2,3,34516.0,0,34516.0,0.849,15560,100,0.724,0.0
818908833,Existing Customer,46,Male,3,Graduate,Married,$40K - $60K,Blue,41,5,2,2,2564.0,0,2564.0,1.026,2038,45,0.364,0.0
713016633,Existing Customer,47,Male,3,High School,Single,$60K - $80K,Blue,36,4,3,2,5344.0,1582,3762.0,0.537,1984,36,1.0,0.296
711790308,Attrited Customer,54,Female,0,High School,Unknown,Less than $40K,Blue,34,4,3,3,2223.0,632,1591.0,0.665,2538,49,0.581,0.284
717385083,Existing Customer,46,Male,3,High School,Married,$120K +,Blue,35,2,2,3,4916.0,1122,3794.0,0.659,4813,87,0.706,0.228
709774608,Existing Customer,51,Male,3,Unknown,Married,$60K - $80K,Blue,36,4,3,4,5993.0,1582,4411.0,0.44,3464,64,0.684,0.264
708112008,Existing Customer,56,Male,2,Graduate,Married,$80K - $120K,Blue,36,4,2,3,23510.0,1049,22461.0,0.438,1661,35,0.296,0.045
806634783,Existing Customer,38,Female,2,College,Married,Less than $40K,Blue,33,1,3,2,3420.0,1405,2015.0,0.843,4267,75,0.596,0.411
713837058,Existing Customer,48,Male,2,College,Single,Less than $40K,Blue,36,3,2,3,2571.0,1955,616.0,0.531,1234,24,0.714,0.76
716282208,Attrited Customer,54,Female,2,Post-Graduate,Married,Less than $40K,Blue,48,3,6,3,1638.0,0,1638.0,0.163,1702,36,0.125,0.0
720013083,Existing Customer,30,Female,0,Post-Graduate,Single,Less than $40K,Blue,18,6,3,2,2132.0,797,1335.0,0.779,3265,74,0.574,0.374
799475658,Existing Customer,51,Female,3,Uneducated,Married,Less than $40K,Blue,45,3,3,3,2238.0,1300,938.0,1.071,4508,79,0.756,0.581
715469583,Existing Customer,40,Female,2,Graduate,Unknown,$40K - $60K,Blue,36,3,1,2,2136.0,1250,886.0,0.74,7782,88,0.66,0.585
715588908,Existing Customer,42,Female,4,Graduate,Single,Less than $40K,Blue,32,3,2,3,6158.0,0,6158.0,1.411,3132,66,0.784,0.0
778698408,Existing Customer,37,Female,4,Uneducated,Married,Less than $40K,Blue,18,5,1,2,2930.0,2024,906.0,0.903,1686,34,0.7,0.691
720283758,Attrited Customer,44,Female,2,Uneducated,Married,Unknown,Blue,36,1,3,3,13735.0,1733,12002.0,0.614,1783,43,0.654,0.126
715279683,Existing Customer,52,Female,2,Uneducated,Married,$40K - $60K,Blue,36,5,1,4,1438.3,0,1438.3,0.529,1679,39,0.5,0.0
710017758,Existing Customer,44,Male,4,Graduate,Single,$40K - $60K,Blue,36,5,2,3,11346.0,0,11346.0,0.665,3784,67,0.457,0.0
719334408,Existing Customer,42,Female,3,Post-Graduate,Married,Less than $40K,Blue,36,6,3,1,4959.0,1483,3476.0,0.902,4286,71,0.614,0.299
779397183,Existing Customer,42,Female,2,Graduate,Single,Less than $40K,Blue,31,2,1,1,3659.0,0,3659.0,0.797,4068,61,0.694,0.0
790069233,Existing Customer,45,Female,3,High School,Divorced,Less than $40K,Blue,37,2,1,2,2052.0,0,2052.0,0.77,4289,72,0.674,0.0
721154208,Existing Customer,60,Female,1,Unknown,Married,Less than $40K,Blue,36,3,4,3,2882.0,2081,801.0,0.644,4933,103,0.661,0.722
779504058,Existing Customer,46,Female,2,Post-Graduate,Married,Less than $40K,Blue,28,5,1,1,5014.0,1910,3104.0,0.863,1209,25,1.5,0.381
720328008,Existing Customer,57,Female,1,High School,Unknown,$40K - $60K,Blue,42,3,1,1,2542.0,1884,658.0,0.715,4518,88,1.095,0.741
816606333,Existing Customer,57,Male,2,High School,Single,$80K - $120K,Blue,52,6,3,4,32409.0,0,32409.0,0.943,4218,66,0.571,0.0
714368883,Existing Customer,50,Female,3,Graduate,Single,Less than $40K,Blue,36,6,5,2,7596.0,1156,6440.0,0.611,4338,73,0.738,0.152
789525408,Existing Customer,50,Female,0,Uneducated,Married,Less than $40K,Blue,42,3,4,2,3749.0,1594,2155.0,0.738,7990,89,0.534,0.425
720068808,Existing Customer,41,Female,2,Graduate,Married,Less than $40K,Blue,32,3,3,2,3302.0,1980,1322.0,0.625,3899,65,0.711,0.6
779926608,Existing Customer,50,Female,2,High School,Married,Less than $40K,Blue,36,6,2,1,1438.3,0,1438.3,0.909,4697,82,0.907,0.0
711152658,Existing Customer,44,Male,4,Graduate,Single,$120K +,Silver,36,2,2,1,34516.0,1635,32881.0,0.768,7219,86,0.564,0.047
719341683,Existing Customer,42,Male,2,Unknown,Married,$120K +,Blue,31,3,2,4,34516.0,1067,33449.0,0.487,4281,72,0.636,0.031
787268733,Existing Customer,52,Female,1,Graduate,Married,$40K - $60K,Blue,46,5,1,2,2442.0,1507,935.0,0.631,4535,85,0.809,0.617
779016408,Existing Customer,37,Female,3,Uneducated,Married,Less than $40K,Blue,27,6,1,3,2229.0,1791,438.0,1.139,1583,32,0.6,0.803
826136283,Existing Customer,38,Female,3,High School,Married,Less than $40K,Blue,34,3,3,2,2450.0,1981,469.0,0.712,4352,66,0.784,0.809
720496158,Existing Customer,53,Male,0,Unknown,Single,$60K - $80K,Blue,42,1,2,0,13409.0,1168,12241.0,0.625,4031,82,0.745,0.087
768712383,Attrited Customer,51,Male,5,Graduate,Divorced,$120K +,Blue,45,6,3,6,34516.0,0,34516.0,0.757,8173,91,1.022,0.0
721113333,Existing Customer,54,Female,0,Graduate,Married,Less than $40K,Blue,36,1,2,3,1740.0,0,1740.0,0.811,4751,93,0.86,0.0
712332183,Existing Customer,42,Male,3,College,Single,$80K - $120K,Blue,36,6,1,0,29535.0,895,28640.0,0.952,3934,74,0.644,0.03
809320908,Existing Customer,42,Male,3,High School,Single,$60K - $80K,Blue,37,3,3,3,5951.0,0,5951.0,0.742,4160,84,0.867,0.0
718542858,Existing Customer,50,Male,1,High School,Married,$80K - $120K,Blue,36,6,3,2,10588.0,994,9594.0,0.786,4623,84,0.585,0.094
715690908,Existing Customer,46,Female,3,Graduate,Single,Less than $40K,Silver,39,4,3,2,12222.0,1260,10962.0,1.138,3418,78,0.733,0.103
711597183,Existing Customer,43,Male,2,Uneducated,Divorced,$80K - $120K,Blue,34,5,3,2,1452.0,0,1452.0,0.97,4571,72,0.846,0.0
817245183,Existing Customer,51,Male,2,Unknown,Unknown,$120K +,Blue,33,6,2,2,19715.0,1014,18701.0,1.437,1979,40,0.667,0.051
810347208,Existing Customer,51,Male,4,Unknown,Married,$120K +,Gold,46,6,1,3,34516.0,2264,32252.0,1.975,1330,31,0.722,0.066
720043533,Existing Customer,39,Male,4,Graduate,Single,$60K - $80K,Blue,26,6,2,0,4534.0,917,3617.0,0.84,4211,66,0.61,0.202
709584483,Existing Customer,33,Female,3,Graduate,Married,Less than $40K,Blue,25,4,1,4,3030.0,2517,513.0,0.785,1805,44,0.467,0.831
715150983,Attrited Customer,44,Female,3,Unknown,Single,Unknown,Blue,34,2,3,3,26021.0,0,26021.0,1.04,8898,60,0.538,0.0
720589008,Existing Customer,47,Female,3,Doctorate,Unknown,Unknown,Blue,38,1,3,2,4072.0,1594,2478.0,0.678,4317,83,0.886,0.391
708480333,Existing Customer,65,Male,0,Unknown,Single,$40K - $60K,Blue,36,5,2,3,2163.0,932,1231.0,1.127,2229,57,0.839,0.431
771534408,Existing Customer,52,Female,2,College,Single,Less than $40K,Blue,40,4,3,3,2783.0,2379,404.0,0.912,3897,74,1.0,0.855
720186258,Existing Customer,45,Female,4,High School,Divorced,$40K - $60K,Blue,31,5,2,4,4701.0,1170,3531.0,0.547,4136,77,0.604,0.249
715041333,Existing Customer,39,Male,3,Doctorate,Married,$60K - $80K,Blue,29,3,1,3,3537.0,2517,1020.0,1.021,1605,43,0.344,0.712
716453883,Existing Customer,47,Male,5,Unknown,Single,$120K +,Blue,39,6,3,1,3889.0,1839,2050.0,0.911,4423,63,0.703,0.473
711237633,Attrited Customer,49,Male,0,Graduate,Married,$60K - $80K,Blue,29,3,3,3,1460.0,0,1460.0,0.738,2329,36,0.5,0.0
718803333,Existing Customer,43,Female,4,Graduate,Divorced,Less than $40K,Blue,34,2,3,1,3195.0,1954,1241.0,0.971,1285,29,0.706,0.612
714721608,Existing Customer,38,Male,3,Graduate,Single,$120K +,Blue,29,4,3,0,9703.0,941,8762.0,0.721,4190,81,1.025,0.097
802013583,Existing Customer,56,Male,3,College,Married,$120K +,Blue,50,3,2,0,9689.0,2250,7439.0,0.576,1158,19,0.727,0.232
717336408,Attrited Customer,51,Female,1,Doctorate,Single,Less than $40K,Blue,45,5,3,1,1952.0,1411,541.0,0.642,2452,44,0.63,0.723
718792758,Existing Customer,35,Female,4,Uneducated,Married,Unknown,Blue,25,2,3,2,3379.0,587,2792.0,0.67,5121,80,0.702,0.174
772137183,Attrited Customer,52,Male,2,Graduate,Single,$120K +,Blue,41,1,3,1,31668.0,810,30858.0,0.643,1822,36,0.5,0.026
711082908,Existing Customer,44,Male,4,Uneducated,Single,$80K - $120K,Blue,31,3,2,3,19719.0,1303,18416.0,0.91,8385,97,0.565,0.066
773988708,Existing Customer,52,Male,2,Uneducated,Married,$120K +,Silver,43,1,2,2,34516.0,1588,32928.0,0.745,7512,81,0.688,0.046
794573883,Existing Customer,32,Male,1,Unknown,Single,$40K - $60K,Silver,16,3,3,1,17894.0,2517,15377.0,0.731,15305,111,0.586,0.141
712578933,Attrited Customer,35,Female,5,High School,Married,$40K - $60K,Blue,25,3,2,6,1438.3,0,1438.3,0.763,2500,44,0.517,0.0
769587258,Existing Customer,38,Male,3,College,Single,$60K - $80K,Silver,32,4,2,2,30082.0,1671,28411.0,0.707,15240,126,0.8,0.056
719756133,Attrited Customer,34,Male,4,Uneducated,Single,$60K - $80K,Blue,20,3,2,6,3940.0,1384,2556.0,0.908,3257,53,0.767,0.351
711436983,Existing Customer,57,Male,3,Unknown,Single,$120K +,Silver,49,1,2,1,34516.0,2517,31999.0,0.693,8596,102,0.672,0.073
711634008,Existing Customer,42,Female,3,Uneducated,Married,Less than $40K,Blue,36,6,2,2,5821.0,0,5821.0,0.859,4591,70,1.188,0.0
713967783,Existing Customer,62,Female,0,Unknown,Married,Unknown,Blue,52,6,1,1,2683.0,1707,976.0,1.254,1582,33,0.941,0.636
716492583,Existing Customer,37,Female,1,Uneducated,Single,Less than $40K,Blue,28,6,3,4,2388.0,1708,680.0,0.903,4539,89,0.745,0.715
719342808,Existing Customer,48,Male,3,Graduate,Single,$80K - $120K,Blue,30,4,2,3,4180.0,688,3492.0,0.747,3750,76,0.727,0.165
789492558,Existing Customer,49,Female,2,College,Married,Less than $40K,Blue,40,1,2,1,2096.0,1276,820.0,0.6,4926,82,0.745,0.609
718201383,Existing Customer,49,Male,1,College,Married,$60K - $80K,Blue,43,6,3,4,22036.0,1560,20476.0,0.555,2139,48,0.714,0.071
720555483,Existing Customer,48,Male,3,Graduate,Single,$80K - $120K,Blue,35,3,3,3,21374.0,0,21374.0,0.631,4100,79,0.681,0.0
821179233,Attrited Customer,50,Female,1,Post-Graduate,Single,$40K - $60K,Blue,46,1,3,3,1493.0,932,561.0,0.466,1554,43,0.344,0.624
713162358,Existing Customer,49,Female,4,Unknown,Single,$40K - $60K,Blue,36,4,3,2,9595.0,509,9086.0,0.625,4050,72,0.5,0.053
789209283,Existing Customer,48,Female,3,High School,Single,Less than $40K,Blue,37,5,3,0,4361.0,806,3555.0,0.627,4518,84,0.75,0.185
788898933,Existing Customer,42,Female,4,College,Married,Less than $40K,Blue,27,6,2,1,2043.0,0,2043.0,1.019,5198,77,0.711,0.0
783387783,Existing Customer,55,Male,2,Uneducated,Divorced,$60K - $80K,Blue,49,4,5,3,10127.0,1873,8254.0,0.573,1647,53,0.472,0.185
708403308,Existing Customer,37,Male,3,Unknown,Single,$40K - $60K,Silver,24,3,1,3,15133.0,1663,13470.0,0.646,4392,68,0.511,0.11
712867983,Existing Customer,54,Female,2,Uneducated,Single,Less than $40K,Blue,43,6,1,4,3006.0,633,2373.0,0.733,5177,66,0.65,0.211
751469808,Existing Customer,36,Male,3,Graduate,Married,$120K +,Blue,29,5,2,4,12852.0,1945,10907.0,0.659,1606,33,0.941,0.151
823615983,Attrited Customer,54,Male,2,Uneducated,Single,$40K - $60K,Blue,50,2,1,3,3682.0,2517,1165.0,0.379,1642,35,0.25,0.684
